,timezone,tweet,hashtags,photos,retweets_count,replies_count,video,place
123,-3.0,"ñ sou um ávido seguidor do águia da noite, mas ontem tava relendo esse gibizaço desenhado pelo @goranparlov. uma caçada humana em terreno inóspito no canadá c/ direito a polícia montada e perseguição de caiaque. é a minha história favorita do sr. willer.  pic.twitter.com/d8amtzqmn0",[],['https://pbs.twimg.com/media/EMd9mHYWwAYxBS3.jpg'],0.0,1.0,0.0,
124,-3.0,fui no rio hoje e achei um filhote de águia mas que na vdd é um filhote de gavião e levei pra polícia ambiental mas queria mesmo era criar ela em casa,[],[],0.0,0.0,0.0,
125,-3.0,"a polícia rodoviária federal informa que o segundo acidente do km 79 da rodovia fernão dias envolve dois carros e um ônibus. ainda de acordo com a prf, uma criança está gravemente ferida e será socorrida pelo helicóptero águia.",[],[],0.0,0.0,0.0,
126,-3.0,mais um dia normal no bongue com a aguia da policia passando aqui em cima,[],[],0.0,1.0,0.0,
127,-3.0,"e que a polícia não tenha instaurado nenhum inquérito mas o mp do rio insiste em ""desmantelar a quadrilha"". ou o delegado que conduziu as investigações é incompetente e o procurador tem olhos de águia, ou quer mesmo é afetar bolsonaro.",[],[],0.0,1.0,0.0,
128,-3.0,"toda a gente percebe.   estado corrupto, muitas mãos untadas. só me surpreende a polícia e os juízes não aparecerem de águia ao peito nas suas funções.  porque os ministros até despacham o governo do país para ir ver o carnide jogar.  https://twitter.com/atguerreiro/status/1207672153686052867 …",[],[],1.0,0.0,0.0,
129,-3.0,"26.bpm.pmma *polícia militar do maranhão* *c. p. i-c p a-i/3* *26°bpm-açailândia* *operação comboio* *data*: 17/12/2019 *bairros vila bom jardim , capelosa , centro *guarnição* força tática , esquadrão águia ,...  https://www.facebook.com/100005169705355/posts/1374988379350139/ …",[],[],0.0,0.0,0.0,
130,-3.0,polícia procura suspeitos de latrocínio contra idosa na zona rural de águia branca  https://conexaocapixaba.com.br/policia-procura-suspeitos-de-latrocinio-contra-idosa-na-zona-rural-de-aguia-branca/ … pic.twitter.com/t54ibmfljd,[],['https://pbs.twimg.com/media/EMEKA-JXkAAGpFQ.jpg'],0.0,0.0,0.0,
131,-3.0,"essa novela me da uma águia ,ainda bem que ela chamou a polícia todas mulheres poderiam ter essa coragem quem sofre por violência doméstica",[],[],0.0,0.0,0.0,
132,-3.0,"👮 policiais militares do 43° batalhão de polícia militar metropolitano (bpm/m) promoveram a ação ""natal solidário"" 🎅 para 200 crianças carentes 👦👧 na sede da companhia, no bairro da águia fria, na capital paulista.  veja como foi 👉  https://buff.ly/2epcjag  #natalsolidário pic.twitter.com/9syovzycdw",['#natalsolidário'],['https://pbs.twimg.com/media/EL-9tSmXUAABqqA.jpg'],1.0,4.0,0.0,
133,-3.0,poooorraaaa pau quebrava  ficava com a nível de polícia 5  botando o águia pra cair kkkkkk,[],[],0.0,1.0,0.0,
134,-3.0,vão entrar de rapel pelo teto com apoio do helicóptero águia da polícia militar,[],[],0.0,1.0,0.0,
135,-3.0,"trabalho c/ o helicóptero águia da polícia militar de são paulo em bauru e região, qdo saímos p/ atender ocorrência, o qe se via era terra invadida pra tdo qto é  lado, barracos em áreas rurais, terrenos urbanos etc, agora no governo bolsonaro, sumiram tdos, não vemos vagabundos.",[],[],0.0,0.0,0.0,
136,-3.0,"a rodovia castello branco está totalmente fechada no sentido do interior, na altura do km 59, na região de são roque. uma van capotou e há pelo menos sete pessoas feridas. o helicóptero águia da polícia militar foi acionado e está na pista para fazer o resgate.",[],[],0.0,3.0,0.0,
137,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
138,-3.0,vive falando mal da policia mas qnd tem a moto roubada eh o primero a marca o esquadrao aguia nos storie,[],[],7.0,2.0,0.0,
139,-3.0,o que eu amo das festas da polícia é a criatividade   nunca vi um papai noel chegar de águia  kkkkkkkkk,[],[],0.0,0.0,0.0,
140,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
141,-3.0,"fui interceptado rsrsr, @pmesp @grpaesp grpae polícia militar do estado de são paulo pp-eid águia 1 helibrás hb-350ba esquilo.  são roque sp 06/12/2019. câmera: canon sx60hs  #grpae #águia1 #helibras #políciamilitardoestadodesãopaulo #sbjh #ppeid pic.twitter.com/waygvotqkm","['#grpae', '#águia1', '#helibras', '#políciamilitardoestadodesãopaulo', '#sbjh', '#ppeid']",['https://pbs.twimg.com/media/ELId0p7W4AAP912.jpg'],0.0,0.0,0.0,
142,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
143,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
144,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
145,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia - aopp são paulo  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],1.0,0.0,0.0,
146,-3.0,a informação inicial é de que essa perseguição começou no porto de santos e durou até a interligação de planalto do sistema anchieta-imigrantes. a polícia e o helicóptero águia de santos seguiam um caminhão de pequeno porte.,[],[],2.0,1.0,0.0,
147,-3.0,"hoje foi dia de conhecer o águia, achei incrível a autonomia e atuação dos enfermeiros nesse serviço, mas continuo odiando a polícia militar. fé!",[],[],0.0,1.0,0.0,
148,-3.0,"silêncio total, mas segundo informações a polícia entrou junto com o águia, não deu tempo de soltarem nem os fogos.",[],[],0.0,0.0,0.0,
149,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
150,-3.0,mulher: polícia militar de sp tem primeira mulher no comando dos helicópteros águia  https://www.aopp.org.br/mulher-policia-militar-de-sp-tem-primeira-mulher-no-comando-dos-helicopteros-aguia/ …,[],[],0.0,0.0,0.0,
151,-3.0,"rj não tem médico na rede pública .  crianças e idosos sem atendimento e o governo só sabe investir em que ? veículo blindado pra polícia, águia e fuzil .  governo é uma vergonha mesmo .😠😠 ✌️🇧🇴🚩",[],[],1.0,0.0,0.0,
152,-3.0,"a polícia de são paulo, e como no rio,  não pode entrar nas favelas a noite, quem manda lá e o tráfico, já viu polícia na favela a noite, após as 20:00 não existe,  pancadão tem em todas as favelas, a quebrada e do tráfico sempre foi, cadê o águia na quebrada a noite, não têm,",[],[],0.0,0.0,0.0,
153,-3.0,temos imagens aéreas do helicóptero águia da polícia. kkkk,[],[],0.0,1.0,0.0,
154,-3.0,sonhar com gente cabeluda é leão  com polícia é macaco  que tá voando é águia  https://twitter.com/etlandia_tv/status/1200811964295000064 …,[],[],0.0,0.0,0.0,
155,-3.0,"""a ajuda que vem do céu""  anjos de fardas do agrupamento águia da polícia militar de são paulo. atualmente o grpae conta com 24 helicópteros,há mais de trinta anos vem salvando vidas, muitas vezes em situação de muito risco.",[],[],0.0,0.0,0.0,
156,-3.0,"verdade tbm moro num apartamento águia tava passando baixo, foda esses polícia aqui na vj hoje...",[],[],1.0,0.0,0.0,
157,-3.0,águia 4 da polícia militar ajuda a salvar mais uma vida na serra catarinense  http://akidaserra.com.br/aguia-4-da-policia-militar-ajuda-a-salvar-mais-uma-vida-na-serra-catarinense/ …,[],[],0.0,0.0,0.0,
158,-3.0,águia 4 apoia polícia militar na busca de traficantes em campos novos  http://akidaserra.com.br/aguia-4-apoia-policia-militar-na-busca-de-traficantes-em-campos-novos/ …,[],[],0.0,0.0,0.0,
159,-3.0,"mega operação, águia, blindado... só sei que o bagulho tá doido e tem polícia pra todo lado 🎶",[],[],0.0,0.0,0.0,
160,-3.0,o despertador do morador é o helicóptero da polícia! por isso que a gente derruba o águia todo fds. rs sextou 🙏🍻🍾🍢,[],[],0.0,0.0,0.0,
161,-3.0,"estava sonhando com polícia entrando na minha casa, me acordo com barulho do águia nn acredito 😟",[],[],0.0,1.0,0.0,
162,-3.0,"se fosse aqui no próximo jogo seria um desfile cívico de tanta polícia, cordão da força tática, canil e águia 😂😂  https://twitter.com/tbemsoubrother/status/1197484125181161475 …",[],[],0.0,0.0,0.0,
163,-3.0,"mega operação, águia, blindado.  só sei que o bagulho tá doido e tem polícia pra tudo quanto é lado!",[],[],0.0,0.0,0.0,
164,-3.0,"vai ter top 5 de piores feminicídios do ano, top 5 tiroteios, top 5 esfaqueamentos, top 5 balas perdidas, top 5 perseguições policiais, top 5 declarações do comandante da polícia militar, top 5 helicóptero do águia em mais um voo pela vida...  https://twitter.com/flavioricco/status/1195178563126861824 …",[],[],0.0,0.0,0.0,
165,-3.0,"helicóptero águia, da polícia militar, realizou buscas pela cidade, mas não obteve sucesso. #portalatualidade https://portalatualidade.com.br/noticia/9232/interno-da-fundacao-casa-foge-de-caps-em-santa-barbara …",['#portalatualidade'],[],0.0,0.0,0.0,
166,-3.0,"mais uma vez nossa polícia mostrou que em goiás não tem espaço para a bandidagem! meus parabéns aos nossos homens-águia do graer, que localizaram um caminhão roubado em uma ação inteligente e bem arquitetada. a carga do veículo, vejam só, está avaliada em r$ 1,5 milhão!  pic.twitter.com/m947phxk8r",[],[],541.0,81.0,1.0,
167,-3.0,"pergunto: a lei anti crime do ministro sérgio moro é importante ou não? quem ganha e quem perde? criminosos ou cidadãode bem?  helicóptero águia resgata comissária de bordo que bateu o carro enquanto fugia de assaltante em suzano, diz polícia  https://gate21.com.br/?p=22066 ",[],[],0.0,0.0,0.0,
168,-3.0,"minhas orações para minha colega, tudo estará bem, logo, logo! 🙏🏼  helicóptero águia resgata comissária de bordo que bateu o carro enquanto fugia de assaltante em suzano, diz polícia | mogi das cruzes e suzano | g1  https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2019/11/09/helicoptero-aguia-resgata-comissaria-de-bordo-que-bateu-o-carro-enquanto-fugia-de-assaltante-em-suzano-diz-policia.ghtml …",[],[],2.0,0.0,0.0,
169,-3.0,"maluco, peguei uber com o cinegrafista do águia, helicóptero da polícia aqui.  ele trabalhou pro datena já e faz polícia 24h! disse q faz corrida de uber pra espairecer.",[],[],0.0,1.0,0.0,
170,-3.0,as vezes o datena falando parece aqueles poema bosta helicoptero aguia helicoptero aguia policia militar helicoptero aguia  (transcrição real do datena falando hoje),[],[],0.0,1.0,0.0,
171,-3.0,tive leucemia com quatro anos de idade fiquei internado anos no incar aos nove tive trombose no ombro fui parar no souza águia aos onze anos operei apendicite e nego segura um rádio corre de polícia acha que já tem luta rouba trabalhador acha que tem luta tmnc já vivi essa ilusão,[],[],0.0,0.0,0.0,
172,-3.0,"não me conformo. diariamente o globocop flagra esse tipo de imagem. kd o águia da polícia? será que não fazem esses sobrevoos com os atiradores de elite do witzel? cadê o a frase ""bandido com fuzil nas mãos, será abatido!""? faça a sua parte, depois...  https://glo.bo/2rzw28z ",[],[],0.0,0.0,0.0,
173,-3.0,"pelotão águia do adad de camboriú.   pelotão águia, pelotão de apresentação de ordem unida, participou hoje do encerramento do projeto ""estudante cidadão 2019"" da polícia militar de camboriu.",[],[],0.0,0.0,0.0,
174,-3.0,"águia resgata idosa atingida por estrutura de ônibus que caiu em sjcampos  na data de hoje (10), em patrulhamento pelo bairro vila das flores em são josé dos campos, uma equipe da polícia militar deparou com uma…  https://www.instagram.com/p/b4tmvtdhelr/?igshid=j7wnlmanet40 …",[],[],0.0,0.0,0.0,
175,-3.0,"pelotão águia do adad de camboriú.  pelotão águia, pelotão de apresentação de ordem unida, participou hoje do encerramento do projeto ""estudante cidadão 2019"" da polícia militar de camboriu.",[],[],0.0,0.0,0.0,
176,-3.0,"as vezes bate uma saudade do nosso grupo da madruga, as fugas de carro, cheiro de pneu queimando o asfalto, polícia na cola, os carros de 4 tempos modificados, eu e o águia em motos sem placas pela br na madrugada. sinto falta dessa adrenalina, acho que vamos ter que voltar",[],[],0.0,1.0,0.0,
177,-3.0,e o águia da polícia que tá a milhão no bairro aqui,[],[],0.0,1.0,0.0,
178,-3.0,"trabalho de combate a incêndio , águia da polícia militar do estado de são paulo. vídeo gravado brasil urgente por gutto zebrawn  http://www.afaccasabranca.com  @portaldaband pic.twitter.com/6ix3jb4liv",[],[],1.0,0.0,1.0,
179,-3.0,"reposted from cptran_se -  cptran prende suspeitos por tráfico ilícito de drogas no novo paraíso  a polícia militar de sergipe, através do águia 30 da cptran, prendeu indivíduos neste sábado, 02.11, às 19h, no…  https://www.instagram.com/p/b4b9hsnhvwr/?igshid=1vpo7z7vagiiz …",[],[],0.0,0.0,0.0,
180,-3.0,queria saber o que aconteceu já passou uns 3 helicóptero águia e toda hora tá passando carro de polícia c a sirene ligada,[],[],0.0,1.0,0.0,
181,-3.0,"olá, fábio. a semob esclarece que as atividades de combate ao transporte clandestino acontecem diariamente, de segunda a sexta-feira, em diversos pontos da cidade e contam sempre com apoio da polícia militar, através do esquadrão águia.",[],[],0.0,1.0,0.0,
182,-3.0,"subiu para 19 o número de presos na operação olhos de águia, da polícia civil do rio de janeiro, que desarticulou uma quadrilha que pretendia invadir o estádio do maracanã  https://www.sejahojediferente.com/2019/10/operacao-contra-invasao-do-maracana-tem.html …",[],[],0.0,0.0,0.0,
183,-3.0,polícia militar deflagra operação águia na invasão monte horebe  https://portaldogeneroso.com/policia-militar-deflagra-operacao-aguia-na-invasao-monte-horebe/ …,[],[],0.0,0.0,0.0,
184,-3.0,"outras sugestões (se já foi, perdão):  - patrulha monstro - porky's - férias do barulho - férias frustradas - a garota de rosa choque - águia de aço - a lenda de billie jean - footlose - loucademia de polícia",[],[],0.0,1.0,0.0,
185,-3.0,ação hexágono – polícia militar lança nesta noite mais uma mega operação águia com foco na invasão monte horebe  https://amazonasnoticias.com.br/acao-hexagono-policia-militar-lanca-nesta-noite-mais-uma-mega-operacao-aguia-com-foco-na-invasao-monte-horebe/?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/nuuaivufbk,[],['https://pbs.twimg.com/media/EHhdt0TUwAALVHA.jpg'],1.0,0.0,0.0,
186,-3.0,"subiu para 19 o número de presos na operação olhos de águia, da polícia civil do rio de janeiro, deflagrada hoje (22), que desarticulou uma quadrilha que pretendia invadir o estádio do maracanã amanhã.  https://www.diariodoobservador.com.br/post/operacao-contra-invasao-do-maracana-tem-19-presos-e-um-morto/1480 …",[],[],1.0,0.0,0.0,
187,-3.0,"subiu para 19 o número de presos na operação olhos de águia, da polícia civil do rio de janeiro, deflagrada hoje (22), que desarticulou uma quadrilha que pretendia invadir o estádio do maracanã amanhã, quando o flamengo enfrenta o grêmio, na segunda part…  https://www.tercalivre.com.br/policia-acaba-com-quadrilha-que-pretendia-invadir-estadio-do-maracana-no-jogo-de-amanha/ …",[],[],2.0,0.0,0.0,
188,-3.0,"operação contra invasão no maracanã tem um morto e 16 presos  a operação olho de águia, da polícia civil do rio de janeiro, deflagrada na manhã de hoje (22) já cumpriu 16 dos 27 mandados de prisão preventiva…  https://www.instagram.com/p/b37hmmoabnt/?igshid=cu21qwfg6exn …",[],[],0.0,0.0,0.0,
189,-3.0,nunca tem polícia no meu bairro qnd eu encosto a mão no carro só falta descer o águia do comandante amilton,[],[],0.0,0.0,0.0,
